ProbeID	Gene.symbol
2436228	GATAD2B
2436283	DENND4B
2436338	CRTC2
2436378	SLC39A1
2436401	JTB
2436467	NUP210L
2436526	TPM3
2436576	C1orf43
2436716	UBE2Q1
2436754	ADAR
2436826	KCNN3
2436920	PMVK
2436938	PBXIP1
2436973	PYGO2
2436985	SHC1
2437029	DCST2
2437086	DPM3
2437094	KRTCAP2
2437118	MUC1
2437152	THBS3
2437205	GBAP1
2437247	GBA
2437273	FAM189B
2437307	SCAMP3
2437329	CLK2
2437363	PKLR
2437401	FDPS
2437412	C1orf104
2437417	ASH1L
2437577	YY1AP1
2437645	GON4L
2437736	RIT1
2437753	KIAA0907
2437801	ARHGEF2
2437871	SSR2
2438016	PAQR6
2438042	SMG5
2438093	C1orf85
2438117	VHLL
2438125	CCT3
2438169	C1orf61
2438207	MEF2D
2438282	IQGAP3
2438344	GPATCH4
2438411	NES
2438458	CRABP2
2438482	ISG20L2
2438504	MRPL24
2438531	HDGF
2438575	SH2D2A
2438612	INSRR
2438657	ARHGEF11
2438765	ETV3L
2438792	ETV3
2438892	FCRL5
2438938	FCRL4
2439001	FCRL3
2439052	FCRL2
2439101	FCRL1
2439138	CD5L
2439286	CD1B
2439308	OR10T2
2439314	OR10K2
2439345	OR6Y1
2439350	OR6N1
2439368	OR10X1
2439373	SPTA1
2439460	OR6K2
2439478	OR6K3
2439508	OR6N2
2439554	AIM2
2439652	OR10J3
2439662	OR10J5
2439714	CRP
2439801	CCDC19
2439842	TAGLN2
2439861	IGSF9
2439917	SLAMF9
2439944	PIGM
2439960	KCNJ10
2439975	IGSF8
2440018	DCAF8
2440117	PEX19
2440143	COPA
2440258	SLAMF6
2440295	CD84
2440327	SLAMF1
2440354	CD48
2440385	CD244
2440413	ITLN1
2440440	ITLN2
2440476	F11R
2440523	USF1
2440549	ARHGAP30
2440586	PVRL4
2440612	PFDN2
2440625	DEDD
2440664	B4GALT3
2440700	ADAMTS4
2440730	APOA2
2440744	NR1I3
2440784	MPZ
2440943	FCGR3A
2441043	OLFML2B
2441188	C1orf111
2441220	SH2D1B
2441329	C1orf110
2441386	RGS5
2441940	LMX1A
2442008	RXRG
2442103	ALDH9A1
2442134	TMCO1
2442397	TADA1
2442424	ILDR2
2442493	GPA33
2442587	CD247
2442698	CREG1
2442800	ADCY10
2442858	BRP44
2442911	GPR161
2442980	ANKRD36BP1
2443120	DPT
2443235	NME7
2443305	C1orf114
2443335	SLC19A2
2443370	F5
2443417	SELP
2443450	SELL
2443476	SELE
2443518	C1orf156
2443537	SCYL3
2443575	KIFAP3
2443952	MYOC
2443989	VAMP4
2444117	PIGC
2444239	TNFSF18
2444283	TNFSF4
2444363	SLC9A11
2444415	ANKRD45
2444451	CENPL
2444529	SERPINC1
2444790	MRPS14
2444842	KIAA0040
2444899	TNR
2445141	RFWD2
2445357	ASTN1
2445643	SEC16B
2445876	NCRNA00083
2445982	ANGPTL1
2446047	ABL2
2446137	NPHS2
2446198	TOR1AIP2
2446240	TOR1AIP2
2446244	TOR1AIP1
2446447	ACBD6
2446567	STX6
2447066	GLUL
2447107	TEDDM1
2447124	RNASEL
2447148	RGS16
2447192	RGS8
2447246	C1orf14
2447324	NMNAT2
2447414	NCF2
2447454	ARPC5
2447486	APOBEC4
2447540	GLT25D2
2447824	EDEM3
2447877	FAM129A
2447993	C1orf25
2448073	IVNS1ABP
2448232	TPR
2448336	PDC
2448382	PTGS2
2448710	FAM5C
2448971	UCHL5
2449084	GLRX2
2449104	B3GALT2
2449391	KCNT2
2449536	F13B
2449559	ASPM
2449619	ZBTB41
2449693	DENND1B
2449711	DENND1B
2449922	ATP6V1G3
2450300	ZNF281
2450345	KIF14
2450416	DDX59
2450501	KIF21B
2450568	CACNA1S
2450668	TMEM9
2450762	TNNT2
2450798	LAD1
2450823	TNNI1
2450855	PHLDA3
2450865	CSRP1
2451043	LMOD1
2451139	ARL8A
2451155	PTPN7
2451200	UBE2T
2451261	SYT2
2451309	KDM5B
2451419	RABIF
2451428	KLHL12
2451463	ADIPOR1
2451493	CYB5R1
2451544	MYOG
2451567	MYBPH
2451593	CHI3L1
2451616	CHIT1
2451693	FMOD
2451816	C1orf157
2451870	ETNK2
2451900	REN
2451918	KISS1
2451931	GOLT1A
2451958	PLEKHA6
2452049	PPP1R15B
2452069	PIK3C2B
2452187	LRRN2
2452311	TMEM81
2452319	RBBP5
2452348	DSTYK
2452405	NUAK2
2452440	KLHDC8A
2452478	LEMD1
2452571	ELK4
2452615	SLC45A3
2452637	NUCKS1
2452667	RAB7L1
2452691	SLC41A1
2452724	PM20D1
2452754	SLC26A9
2452859	LGTN
2452948	IL10
2452977	FAIM3
2453006	PIGR
2453036	FCAMR
2453065	C1orf116
2453307	CD34
2453365	PLXNA2
2453370	PLXNA2
2453793	LAMB3
2453871	C1orf74
2453881	IRF6
2454140	KCNH1
2454343	RD3
2454378	SLC30A1
2454444	NEK2
2454485	LPGAT1
2454532	INTS7
2454661	TMEM206
2454818	BATF3
2454838	NSL1
2454887	NCRNA00292
2454935	ANGEL2
2455418	PTPN14
2455699	USH2A
2455933	ESRRG
2456204	GPATCH2
2456687	SLC30A10
2456746	EPRS
2456805	BPNT1
2456849	RAB3GAP2
2457261	DUSP10
2457496	HHIPL2
2457573	AIDA
2457842	TP53BP2
2457988	ZNF706
2458017	NVL
2458082	WDR26
2458289	LBR
2458338	ENAH
2458513	TMEM63A
2458580	LEFTY1
2458607	PYCR2
2458629	LEFTY2
2458649	C1orf55
2458701	ACBD3
2458742	LIN9
2458773	PARP1
2458921	ITPKB
2459042	CDC42BPA
2459173	PRO2012
2459296	JMJD4
2459352	WNT9A
2459417	C1orf35
2459438	MRPL55
2459487	TRIM11
2459587	TRIM17
2459605	HIST3H3
2459616	HIST3H2A
2459793	C1orf96
2459837	ACTA1
2459866	NUP133
2459924	ABCB10
2459971	TAF5L
2460189	PGBD5
2460296	AGT
2460325	C1orf198
2460368	TTC13
2460422	FAM89A
2460470	FLJ30430
2460487	C1orf131
2460519	EXOC8
2460551	EGLN1
2460817	SIPA1L2
2461037	PCNXL2
2461473	TARBP1
2461531	IRF2BP2
2461654	PP2672
2461717	TOMM20
2461786	ARID4B
2461891	B3GALNT2
2461935	GNG4
2461999	LYST
2462160	NID1
2462329	ERO1LB
2462415	LGALS8
2462456	HEATR1
2462511	HEATR1
2462589	MT1H
2462693	ZP4
2463173	GREM2
2463227	RGS7
2463425	FH
2463482	OPN3
2463515	CHML
2463567	PLD5
2463864	CEP170
2464005	AKT3
2464353	ADSS
2464484	FAM36A
2464499	HNRNPU
2464909	SMYD3
2465182	TFB2M
2465324	AHCTF1
2465395	ZNF695
2465493	ZNF670
2465519	ZNF669
2465546	C1orf229
2465551	ZNF124
2465628	ZNF496
2465728	OR2B11
2465753	OR2C3
2465778	OR6F1
2465799	OR1C1
2465806	OR14A16
2465822	OR11L1
2465897	OR2T12
2465902	OR2M7
2466002	SH3BP5L
2466039	ZNF692
2466141	ACP1
2466379	LOC100128185
2466554	TPO
2466822	MYT1L
2467211	COLEC11
2467249	ALLC
2467691	TTC15
2467855	SOX11
2468105	LOC150622
2468138	LOC400940
2468351	RSAD2
2468376	RNF144A
2468622	ID2
2468811	ASAP2
2468920	CPSF3
2469094	TAF1B
2469157	GRHL1
2469213	KLF11
2469252	RRM2
2469296	C2orf48
2469529	PDIA6
2469575	ATP6V1C2
2469627	KCNF1
2469696	C2orf50
2469711	PQLC3
2469825	GREB1
2469910	LPIN1
2470165	TRIB2
2470470	FAM84A
2470654	DDX1
2470805	MYCN
2470838	MYCN
2471233	VSNL1
2471316	GEN1
2471384	KCNS3
2471919	LOC100131373
2471978	RHOB
2472054	GDF7
2472651	KLHL29
2472914	UBXN2A
2472955	MFSD2B
2473026	C2orf84
2473149	NCOA1
2473284	CENPO
2473376	EFR3B
2473571	RAB10
2473735	HADHB
2473784	EPT1
2473831	C2orf39
2473936	KCNK3
2473965	C2orf18
2473991	CENPA
2474019	DPYSL5
2474071	MAPRE3
2474105	TMEM214
2474161	AGBL5
2474223	EMILIN1
2474240	KHK
2474265	ABHD1
2474322	C2orf28
2474341	CAD
2474409	DNAJC5G
2474430	TRIM54
2474479	SNX17
2474527	NRBP1
2474568	KRTCAP3
2474594	GCKR
2474637	C2orf16
2474651	ZNF512
2474681	GPN1
2474706	SLC4A1AP
2474751	MRPL33
2474791	BRE
2474977	FOSL2
2475042	PLB1
2475116	PLB1
2475209	PPP1CB
2475261	SPDYA
2475348	FAM179A
2475407	CLIP4
2475628	YPEL5
2475678	LBH
2475710	LCLAT1
2475911	EHD3
2476075	SPAST
2476116	SLC30A6
2476176	YIPF4
2476219	BIRC6
2476411	TTC27
2476510	LTBP1
2476671	RASGRP3
2477073	CRIM1
2477203	VIT
2477302	CCDC75
2477372	C2orf56
2477438	QPCT
2477598	FAM82A1
2477731	C2orf58
2477933	GALM
2477980	GEMIN6
2478017	MORN2
2478269	TMEM178
2478748	EML4
2478928	MTA3
2479350	LOC100129726
2479433	PLEKHH2
2479510	DYNC2LI1
2479560	ABCG8
2479640	PPM1B
2479698	SLC3A1
2479746	C2orf34
2479943	SIX3
2480168	PRKCE
2480383	EPAS1
2480589	CRIPT
2480619	SOCS5
2480961	EPCAM
2480992	MSH2
2481142	MSH6
2481271	FOXN2
2481308	KLRAQ1
2481379	STON1-GTF2A1L
2482211	CHAC2
2482230	ERLEC1
2482316	ACYP2
2482440	C2orf73
2482505	SPTBN1
2482683	RPL23AP32
2483016	CCDC104
2483451	VRK2
2484305	PAPOLG
2484358	REL
2484422	PEX13
2484457	KIAA1841
2484552	AHSA2
2484752	COMMD1
2484841	B3GNT2
2484970	EHBP1
2485112	OTX1
2485176	MDH1
2485257	UGP2
2485406	HSPC159
2485433	AFTPH
2485636	SLC1A4
2485688	CEP68
2485784	ACTR2
2485886	FLJ16124
2486178	MEIS1
2486520	ETAA1
2486740	PNO1
2486811	PLEK
2486851	APLF
2486901	PROKR1
2486927	ARHGAP25
2487063	GKN1
2487082	ANTXR1
2487412	ANXA4
2487478	GMCL1
2487527	SNRNP27
2487549	MXD1
2487639	PCBP1
2487696	PCYOX1
2487882	VAX2
2487918	ATP6V1B1
2487963	ANKRD53
2488038	NAGK
2488078	MPHOSPH10
2488114	ZNF638
2488252	DYSF
2488584	SPR
2488596	EMX1
2488680	SMYD5
2488732	CCT7
2488785	ALMS1
2488898	ALMS1P
2488959	STAMBP
2489007	ACTG2
2489035	DGUOK
2489071	TET3
2489172	MTHFD2
2489228	WDR54
2489258	INO80B
2489322	TTC31
2489372	LOC151534
2489385	TLX2
2489411	HTRA2
2489440	DOK1
2489470	SEMA4F
2489545	HK2
2489606	POLE4
2489806	MRPL19
2490299	REG3G
2490324	REG1A
2490351	CTNNA2
2491046	FUNDC2P2
2491089	DNAH6
2491168	DNAH6
2491271	TMSB10
2491336	KCMF1
2491386	TCF7L1
2491523	ELMOD3
2491572	SH2D6
2491615	MAT2A
2491661	VAMP8
2491676	VAMP5
2491686	RNF181
2491702	USP39
2491745	GNLY
2491788	ATOH8
2491935	PTCD3
2492015	MRPL35
2492064	KDM3A
2492496	NCRNA00152
2492753	SMYD1
2492783	THNSL2
2492898	C2orf51
2492938	RPIA
2493746	TEKT4
2493813	ZNF2
2493858	MAL
2493943	PROM2
2493992	KCNIP3
2494064	FAHD2A
2494447	CIAO1
2494472	ITPRIPL1
2494484	NCAPH
2494537	ARID5A
2494579	ARID5A
2494709	CNNM4
2494749	CNNM3
2495121	COX5B
2495187	ZAP70
2495279	VWA3B
2495410	CNGA3
2495446	INPP4A
2495555	UNC50
2495758	C2orf15
2495782	LIPT1
2495806	MRPL30
2495881	EIF5B
2496280	PDCL3
2496382	NPAS2
2496628	C2orf29
2496727	MAP4K4
2496907	IL1R2
2496962	IL1R1
2497018	LOC100131131
2497028	IL1RL2
2497082	IL1RL1
2497119	IL18R1
2497161	IL18RAP
2497252	SLC9A2
2497301	TMEM182
2497812	POU3F3
2497892	MRPS9
2497974	GPR45
2498046	C2orf49
2498143	NCK2
2498274	C2orf40
2498806	SLC5A7
2498911	SULT1C2
2498951	SULT1C4
2498977	GCC2
2499053	LIMS1
2499158	RANBP2
2499234	CCDC138
2500165	ACOXL
2500275	BCL2L11
2500550	MERTK
2500615	TMEM87B
2500667	FBLN7
2500722	ZC3H6
2500803	TTL
2500838	POLR1B
2500875	CHCHD5
2500919	SLC20A1
2501075	IL1F7
2501120	IL1F9
2501140	IL1F6
2501161	IL1F5
2501178	IL1F10
2501204	IL1RN
2501238	PSD4
2501317	LOC654433
2501697	ACTR3
2501835	DPP10
2502300	DDX18
2502424	INSIG2
2502686	MARCO
2502762	STEAP3
2502821	DBI
2502842	TMEM37
2502952	TMEM177
2503021	PTPN4
2503109	EPB41L5
2503200	RALB
2503257	INHBB
2503374	GLI2
2503618	TSN
2503929	CNTNAP5
2504328	GYPC
2504595	PROC
2504645	MYO7B
2504743	GPR17
2504766	SFT2D3
2504883	UGGT1
2505293	RAB6C
2505404	MZT2B
2505501	IMP4
2505529	PTPN18
2505779	GPR148
2505793	FAM123C
2505833	ARHGEF4
2505957	PLEKHB2
2505993	POTEKP
2506570	GPR39
2506903	MGAT5
2507173	ACMSD
2507209	CCNT2
2507380	R3HDM1
2507495	UBXN4
2507896	HNMT
2508016	SPOPL
2508520	KYNU
2508611	ARHGAP15
2509286	PABPC1P2
2509557	ACVR2A
2509740	MBD5
2509832	EPC2
2509900	KIF5C
2509988	LYPD6B
2510056	LYPD6
2510464	TNFAIP6
2510485	RIF1
2510713	FMNL2
2510884	ARL6IP6
2511045	GALNT13
2511153	KCNJ3
2511432	GPD2
2511603	GALNT5
2511712	UPP2
2511804	2511804
2511820	PKP4
2512330	MARCH7
2512601	TANK
2512701	PSMD14
2512752	TBR1
2512790	SLC4A10
2512930	GCA
2513471	SCN2A
2513554	CSRNP3
2513758	XIRP2
2513925	B3GALT1
2514122	LASS6
2514216	NOSTRIN
2514271	G6PC2
2514304	DHRS9
2514365	BBS5
2514413	KBTBD10
2514441	PPIG
2514497	PHOSPHO2
2514516	KLHL23
2514563	KLHL23
2514566	SSB
2514658	UBR3
2514745	MYO3B
2514908	SP5
2514969	GAD1
2515050	GORASP2
2515183	DCAF17
2515240	CYBRD1
2515276	DYNC1I2
2515369	HAT1
2515402	METAP1D
2515471	DLX1
2515627	ITGA6
2515707	PDK1
2515783	RAPGEF4
2515933	ZAK
2516023	CDCA7
2516332	SCRN3
2516780	HOXD13
2516793	HOXD12
2516807	HOXD11
2516834	HOXD10
2516853	HOXD9
2516879	HOXD8
2516912	HOXD4
2516953	HOXD3
2516967	HOXD1
2517013	MTX2
2517408	AGPS
2517549	RBM45
2517588	OSBPL6
2517737	PLEKHA3
2518155	UBE2E3
2518272	ITGA4
2518428	SSFA2
2518488	PPP1R1C
2518583	DNAJC10
2518729	DUSP19
2518743	NUP35
2518889	ZNF804A
2519038	FSIP2
2519079	FSIP2
2519140	ZC3H15
2519229	ITGAV
2519294	FAM171B
2519480	GULP1
2519577	COL3A1
2519756	WDR75
2519860	ASNSD1
2519981	PMS1
2520069	C2orf88
2520113	INPP1
2520138	MFSD6
2520225	NAB1
2520291	GLS
2520429	MYO1B
2520533	OBFC2A
2521239	CCDC150
2521278	CCDC150
2521446	COQ10B
2521479	HSPE1
2521500	MOBKL3
2521556	MARS2
2521574	PLCL1
2521878	FLJ32063
2521997	C2orf69
2522014	C2orf47
2522094	SPATS2L
2522212	SGOL2
2522247	AOX1
2522439	BZW1
2522509	NIF3L1
2522598	NDUFB3
2522616	CFLAR
2522693	CASP10
2522728	CASP8
2522789	STRADB
2522916	CDK15
2523045	FZD7
2523144	NOP58
2523213	BMPR2
2523354	FAM117B
2523419	ALS2CR8
2523478	NBEAL1
2523540	NBEAL1
2523635	CYP20A1
2523689	ABI2
2523801	CD28
2523855	CTLA4
2523874	ICOS
2524016	PARD3B
2524301	NRP2
2524577	EEF1B2
2524653	ADAM23
2524743	FASTKD2
2524817	CPO
2525053	CREB1
2525182	CCNYL1
2525272	PIKFYVE
2525353	PTH2R
2525533	MAP2
2525682	UNC80
2525852	RPE
2525989	CPS1
2526080	CPS1-IT
2526419	SPAG16
2526759	ATIC
2526806	FN1
2526971	TMEM169
2526980	XRCC5
2527131	SMARCAL1
2527196	RPL37A
2527253	IGFBP2
2527548	RUFY4
2527580	CXCR2
2527606	ARPC2
2527655	GPBAR1
2527672	PNKD
2527715	C2orf62
2527747	SLC11A1
2527786	CTDSP1
2527814	VIL1
2527856	RQCD1
2527895	PLCD4
2527939	BCS1L
2527971	STK36
2528020	TTLL4
2528093	CYP27A1
2528144	WNT6
2528159	WNT10A
2528198	CDK5R2
2528275	FAM134A
2528308	ZFAND2B
2528347	ANKZF1
2528386	STK16
2528407	TUBA4B
2528426	DNAJB2
2528476	DES
2528504	SPEG
2528620	GMPPA
2528645	ACCN4
2528674	TMEM198
2528698	INHA
2528709	STK11IP
2528774	SLC4A3
2529365	CCDC140
2529421	SGPP2
2529486	MOGAT1
2529546	ACSL3
2529627	KCNE4
2529782	MRPL44
2530330	RHBDD1
2530425	COL4A3
2530539	MFF
2530599	AGFG1
2530713	CCL20
2530733	WDR69
2531129	FBXO36
2531233	SP140
2531310	SP140L
2531377	SP100
2531522	CAB39
2531589	ITM2C
2531648	SPATA3
2531712	PSMD1
2531779	ARMC9
2531908	B3GNT7
2531983	C2orf57
2532021	PTMA
2532064	COPS7B
2532110	DIS3L2
2532272	ALPP
2532294	ALPPL2
2532314	ALPI
2532378	CHRND
2532399	CHRNG
2532422	EIF4E2
2532480	EFHD1
2532510	GIGYF2
2532626	C2orf82
2532681	NEU2
2532699	INPP5D
2532793	ATG16L1
2532852	SAG
2532894	DGKD
2533019	UGT1A9
2533227	TRPM8
2533289	SPP2
2533493	SH3BP4
2533670	AGAP1
2533999	CXCR7
2534126	COPS8
2534252	MLPH
2534324	PRLH
2534354	LRRFIP1
2534456	LRRFIP1
2534483	RBM44
2534509	RAMP1
2534564	UBE2F
2534615	SCLY
2534664	ESPNL
2534694	KLHL30
2534810	TRAF3IP1
2534865	ASB1
2535543	FLJ45964
2535761	GPC1
2535830	RNPEPL1
2535859	CAPN10
2535927	GPR35
2535976	AGXT
2536071	SNED1
2536183	PPP1R7
2536217	ANO7
2536298	SEPT2
2536531	FARP2
2536625	BOK
2536757	ING5
2536800	D2HGDH
2536874	GAL3ST2
2536889	NEU4
2536959	FLJ40712
2536965	FLJ38379
2536996	FLJ41327
2537109	SH3YL1
2537171	FAM150B
2537290	TMEM18
2538000	RNASEH1
2538480	TSSC1
2538600	ADI1
2538924	FLJ42418
2539125	CMPK2
2539387	C2orf46
2539607	MBOAT2
2539765	ITGB1BP1
2539821	ADAM17
2539869	YWHAQ
2539970	UNQ5830
2540007	CYS1
2540157	ODC1
2540210	NOL10
2540317	PDIA6
2540464	FLJ33534
2540477	ROCK2
2540578	E2F6
2540658	NTSR2
2541230	NBAS
2541523	MYCNOS
2541699	FAM49A
2541944	SMC6
2542226	RDH14
2542238	NT5C1B
2542420	OSR1
2542651	WDR35
2542711	MATN3
2542737	LAPTM4A
2542795	SDC1
2542816	PUM2
2542972	NDUFAF2
2542990	HS1BP3
2543066	C2orf43
2543163	APOB
2544012	ATAD2B
2544164	C2orf44
2544179	SF3B14
2544201	TP53I3
2544219	PFN4
2544238	ITSN2
2544468	CENPO
2544484	ADCY3
2544565	DNAJC27
2544625	POMC
2544662	DNMT3A
2544781	DTNB
2544925	ASXL2
2545007	KIF3C
2545092	HADHA
2545144	GPR113
2545200	OTOF
2545478	CGREF1
2545509	PREB
2545534	C2orf53
2545549	SLC5A6
2545613	SLC30A3
2545645	UCN
2545653	MPV17
2545681	GTF3C2
2545750	EIF2B4
2545793	ZNF513
2545811	PPM1G
2545841	FTH1P3
2545869	IFT172
2545953	FNDC4
2545999	CCDC121
2546008	SUPT7L
2546054	RBKS
2546285	TRMT61B
2546409	ALK
2546795	CAPN13
2546874	GALNT14
2547114	XDH
2547231	SRD5A2
2547332	MEMO1
2547386	DPY30
2547454	NLRC4
2547716	FAM98A
2547751	MYADML
2548172	FEZ2
2548274	STRN
2548402	EIF2AK2
2548459	CEBPZ
2548500	PRKD3
2548617	CDC42EP3
2548699	CYP1B1
2548776	ATL2
2548871	HNRPLL
2548970	SRSF7
2549007	DHX57
2549092	SOS1
2549260	MAP4K3
2549455	THUMPD2
2549565	SLC8A1
2550122	COX7A2L
2550175	KCNG3
2550325	OXER1
2550339	HAAO
2550522	ZFP36L2
2550542	THADA
2550755	ABCG5
2550790	LRPPRC
2550959	PREPL
2551189	SIX2
2551284	UNQ6975
2551327	SRBD1
2551651	ATP6V1E2
2551690	PIGF
2551786	MCFD2
2551905	C2orf61
2551924	CALM2
2552051	KCNK12
2552153	FBXO11
2552368	LHCGR
2552470	FSHR
2552643	NRXN1
2553192	ASB3
2553262	GPR75
2553282	PSME4
2553421	TSPYL6
2553576	RTN4
2553682	C2orf63
2553730	MTIF2
2553771	CCDC88A
2553911	SMEK2
2553970	PNPT1
2554018	EFEMP1
2554448	FANCL
2554975	BCL11A
2555174	PUS10
2555252	LOC339803
2555277	USP34
2555490	XPO1
2555630	CCT4
2555830	TMEM17
2556010	ELP1P
2556017	C2orf86
2556215	VPS54
2556302	PELI1
2556529	SERTAD2
2556667	RAB1A
2556752	SPRED2
2557668	WDR92
2557759	CNRIP1
2557948	BMP10
2557956	GKN2
2558045	GFPT1
2558118	NFU1
2558150	AAK1
2558355	ASPRV1
2558483	C2orf42
2558511	TIA1
2558595	FAM136A
2558612	TGFA
2558736	ADD2
2558824	FIGLA
2558844	CLEC4F
2558876	CD207
2558924	TEX261
2558976	MCEE
2559189	CYP26B1
2559386	SFXN5
2559449	RAB11FIP5
2559494	C2orf7
2559558	EGR4
2559619	NAT8
2559637	NAT8B
2559649	DUSP11
2559696	TPRKB
2559807	MOBKL1B
2559849	SLC4A5
2559967	DCTN1
2560076	RTKN
2560122	MOGS
2560141	MRPL53
2560149	CCDC142
2560178	LBX2
2560195	PCGF1
2560229	DQX1
2560254	AUP1
2560286	LOXL3
2560317	C2orf65
2560524	TACR1
2560625	FAM176A
2560704	C2orf3
2560881	LRRTM4
2561182	REG1B
2561201	REG1P
2561216	REG3A
2561493	LRRTM1
2561955	SUCLG1
2562115	LSM3
2562198	TGOLN2
2562233	RETSAT
2562271	CAPG
2562343	GGCX
2562387	TMEM150A
2562435	SFTPB
2562529	ST3GAL5
2562605	POLR1A
2562685	IMMT
2562729	REEP1
2562821	VPS24
2562867	RNF103
2562932	CD8A
2562965	CD8B
2563481	KRCC1
2563536	FABP1
2563654	EIF2AK3
2563785	IGK@
2564520	ANKRD20B
2564599	MRPS5
2564634	ZNF514
2564816	ANKRD36B
2565011	GPAT2
2565082	ADRA2B
2565099	ASTL
2565119	DUSP2
2565143	STARD7
2565246	TMEM127
2565262	SNRNP200
2565369	NEURL3
2565410	KIAA1310
2565484	LMAN2L
2565559	ANKRD23
2565579	ANKRD39
2565592	SEMA4C
2565634	FAM178B
2565902	ANKRD36B
2566021	ACTR1B
2566383	C2orf64
2566414	MGAT4A
2566504	C2orf55
2566586	TSGA10
2566645	MITD1
2566689	LYG2
2566711	LYG1
2566740	TXNDC9
2566764	REV1
2566848	AFF3
2567167	LONRF2
2567242	CHST10
2567447	TBC1D8
2567583	RNF149
2567647	CREG2
2567669	RFX8
2568021	MFSD9
2568630	TGFBRAP1
2568687	FHL2
2568968	UXS1
2569215	ST6GAL2
2569550	FLJ38668
2569649	EDAR
2569881	2569881
2569908	SEPT10
2570193	MALL
2570238	NPHP1
2570291	NCRNA00116
2570350	LOC151009
2570616	BUB1
2570798	FLJ44006
2571075	ANAPC1
2571217	ZC3H8
2571457	CKAP2L
2571483	IL1A
2571510	IL1B
2571569	IL1F8
2571608	PAX8
2571979	SLC35F5
2572595	CCDC93
2572601	CCDC93
2572909	EN1
2573016	C1QL2
2573112	SCTR
2573232	TMEM185B
2573326	LOC84931
2573570	TFCP2L1
2573641	CLASP1
2573786	MKI67IP
2574646	BIN1
2574720	CYP27C1
2574752	ERCC3
2574798	MAP3K2
2574884	IWS1
2574938	LOC100131492
2574984	LIMS2
2575054	WDR33
2575134	POLR2D
2575161	AMMECR1L
2575196	SAP130
2575897	SMPD4
2575980	CCDC115
2576281	FAM168B
2576526	NOC2L
2576554	MZT2A
2576608	C2orf27B
2576788	ANKRD30BL
2576988	LYPD1
2577028	NCKAP5
2577106	NCKAP5
2577482	TMEM163
2577644	YSK4
2577700	ZRANB3
2577856	LCT
2577896	MCM6
2577958	DARS
2578028	CXCR4
2578610	NXPH2
2578790	LRP1B
2579439	GTDC1
2579572	ZEB2
2580304	ORC4
2580635	MMADHC
2580699	FLJ32955
2580802	RND3
2580943	RBM43
2580955	NMI
2581000	NEB
2581349	CACNB4
2581430	STAM2
2581548	PRPF40A
2581726	RPRM
2582124	NR4A2
2582562	ACVR1
2582701	CCDC148
2582979	WDSUB1
2583014	BAZ2B
2583254	LY75
2583374	PLA2R1
2583465	ITGB6
2583602	RBMS1
2583631	RBMS1
2584018	DPP4
2584113	GCG
2584134	FAP
2584207	IFIH1
2584258	KCNH7
2584520	FIGN
2584712	GRB14
2584787	COBLL1
2584904	SLC38A11
2584957	SCN3A
2585129	GALNT3
2585167	GALNT3
2585236	TTC21B
2585322	SCN1A
2585400	SCN9A
2585476	SCN7A
2585701	STK39
2585933	SPC25
2585972	ABCB11
2586038	LRP2
2586227	FASTKD1
2586348	METTL5
2586603	TLK1
2586744	METTL8
2586845	SLC25A12
2586989	DLX2
2587520	SP3
2587618	OLA1
2587730	SP9
2587747	CIR1
2587790	GPR155
2587841	WIPF1
2587937	CHRNA1
2587961	CHN1
2588066	ATF2
2588127	ATP5G3
2588319	KIAA1715
2588827	NFE2L2
2588889	LOC100130691
2588965	TTC30B
2589011	TTC30A
2589017	PDE11A
2589214	PRKRA
2589255	FKBP7
2589291	TTN
2589868	CCDC141
2589929	SESTD1
2590017	ZNF385B
2590452	CERKL
2590491	NEUROD1
2590582	PDE1A
2590715	FRZB
2590736	NCKAP1
2591292	ZSWIM2
2591367	CALCRL
2591421	TFPI
2591614	DIRC1
2591643	COL5A2
2591837	SLC40A1
2591906	OSGEPL1
2591942	ORMDL1
2591988	MSTN
2592005	HIBCH
2592268	STAT1
2592356	STAT4
2592532	SDPR
2592598	TMEFF2
2593013	DNAH7
2593159	STK17B
2593352	GTF3C3
2593407	PGAP1
2593464	ANKRD44
2593670	SF3B1
2593733	HSPD1
2593796	RFTN2
2593838	BOLL
2594089	SATB2
2594313	C2orf60
2594435	KCTD18
2594497	CLK1
2594535	PPIL3
2594569	ORC2
2594627	FAM126B
2594773	ALS2CR12
2594812	TRAK2
2594905	ALS2CR11
2594951	ALS2CR4
2594987	MPP4
2595042	ALS2
2595252	SUMO1
2595388	ICA1L
2595443	WDR12
2595560	RAPH1
2596162	INO80D
2596201	NDUFS1
2596257	GPR1
2596386	MDH1B
2596514	KLF7
2596689	FAM119A
2596763	FZD5
2596776	FZD5
2596948	CRYGD
2596955	CRYGC
2596975	CRYGB
2596982	CRYGA
2597010	IDH1
2597273	C2orf67
2597347	ACADL
2597389	MYL1
2597409	LANCL1
2597552	ERBB4
2597867	IKZF2
2598099	BARD1
2598145	ABCA12
2598261	FN1
2598496	MREG
2598606	PECR
2598828	IGFBP5
2598868	TNP1
2599153	TNS1
2599303	CXCR2P1
2599345	AAMP
2599371	TMBIM1
2599433	USP37
2599500	ZNF142
2599536	RNF25
2599580	PRKAG3
2599647	FEV
2599670	CRYBA2
2599704	CCDC108
2599766	CCDC108
2599798	IHH
2599823	NHEJ1
2599869	SLC23A3
2599901	C2orf24
